Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
93582967,3/13/2020 16:32,3/13/2020 16:56,70130,1411,49801,Microsoft,1019,42nd St & Butler St,Subscriber
93583069,3/13/2020 16:38,3/13/2020 16:48,70343,555,1010,10th St & Penn Ave (David L. Lawrence Convention Center),49801,Microsoft,Subscriber
93583151,3/13/2020 16:44,3/13/2020 16:59,70672,891,1003,First Ave & Smithfield St,1046,S 25th St & E Carson St,Subscriber
93583240,3/13/2020 16:49,3/13/2020 17:03,70589,851,,BIKE 70589,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
93583394,3/13/2020 17:02,3/13/2020 17:19,70681,1033,49701,Third Ave & Stanwix St,49701,Third Ave & Stanwix St,Customer
93583443,3/13/2020 17:05,3/13/2020 17:21,70347,982,1001,Forbes Ave & Market Square,49691,Liberty Ave & 6th St,Subscriber
93583491,3/13/2020 17:08,3/13/2020 17:18,70565,564,49561,Butler St & 48th St,49501,Penn Ave & 39th St,Customer
93583500,3/13/2020 17:09,3/13/2020 17:34,70552,1456,49401,Stanton Ave & N Negley Ave,,BIKE 70552,Customer
93583644,3/13/2020 17:20,3/13/2020 18:05,70067,2727,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Subscriber
93583692,3/13/2020 17:23,3/13/2020 17:46,70685,1428,1045,S 27th St & Sidney St. (Southside Works),1088,Frazier St & Dawson St,Customer
93583707,3/13/2020 17:23,3/13/2020 18:00,70428,2184,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1014,Ridge Ave & Brighton Rd (CCAC),Customer
93584079,3/13/2020 17:54,3/13/2020 18:13,70667,1129,,BIKE 70667,1061,33rd St & Penn Ave,Customer
93584092,3/13/2020 17:55,3/13/2020 18:02,70534,407,1033,Ivy St & Walnut St   ,1029,Alder St & S Highland Ave,Customer
93584098,3/13/2020 17:55,3/13/2020 18:01,70279,325,1033,Ivy St & Walnut St   ,1029,Alder St & S Highland Ave,Customer
93584492,3/13/2020 18:22,3/13/2020 18:34,70101,746,1015,Federal St & E North Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
93584521,3/13/2020 18:26,3/13/2020 18:27,70553,110,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Subscriber
93584549,3/13/2020 18:29,3/13/2020 18:35,70368,366,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,Subscriber
93584654,3/13/2020 18:36,3/13/2020 18:47,70671,626,49611,24th St & Smallman St,1013,Isabella St & Federal St (PNC Park),Subscriber
93584664,3/13/2020 18:38,3/14/2020 9:55,70513,55030,1015,Federal St & E North Ave,49701,Third Ave & Stanwix St,Customer
93584709,3/13/2020 18:41,3/14/2020 9:55,70524,54828,1015,Federal St & E North Ave,1072,Glasshouse,Customer
93584719,3/13/2020 18:42,3/13/2020 18:55,70553,772,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
93584922,3/13/2020 19:01,3/13/2020 19:24,70212,1374,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
93584934,3/13/2020 19:01,3/13/2020 19:03,70367,98,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
93584936,3/13/2020 19:02,3/13/2020 19:24,70157,1363,1074,South Side Trail & S 4th St,1074,South Side Trail & S 4th St,Customer
93584960,3/13/2020 19:03,3/13/2020 19:08,70634,282,1047,S 22nd St & E Carson St,1046,S 25th St & E Carson St,Subscriber
93584970,3/13/2020 19:04,3/13/2020 19:10,70688,353,1002,Third Ave & Wood St,,BIKE 70688,Subscriber
93585237,3/13/2020 19:25,3/13/2020 19:32,70500,464,1013,Isabella St & Federal St (PNC Park),49881,Arch St & Jacksonia St,Subscriber
93585239,3/13/2020 19:25,3/13/2020 19:40,70688,893,,BIKE 70688,,BIKE 70688,Subscriber
93585444,3/13/2020 19:43,3/13/2020 19:58,70688,908,,BIKE 70688,49691,Liberty Ave & 6th St,Subscriber
93585615,3/13/2020 20:00,3/13/2020 20:26,70250,1602,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
93585753,3/13/2020 20:11,3/13/2020 20:20,70098,515,1003,First Ave & Smithfield St,1072,Glasshouse,Subscriber
93585881,3/13/2020 20:24,3/13/2020 20:36,70101,741,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,Customer
93585883,3/13/2020 20:24,3/13/2020 20:39,70450,932,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Subscriber
93585955,3/13/2020 20:34,3/13/2020 20:37,70674,186,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Subscriber
93585972,3/13/2020 20:36,3/13/2020 20:56,70130,1234,1019,42nd St & Butler St,49801,Microsoft,Subscriber
93586010,3/13/2020 20:40,3/13/2020 20:42,70225,139,1001,Forbes Ave & Market Square,,BIKE 70225,Subscriber
93586059,3/13/2020 20:45,3/13/2020 20:51,70225,415,,BIKE 70225,1056,Wood St & Sixth Ave,Subscriber
93586252,3/13/2020 21:08,3/13/2020 21:33,70101,1498,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Customer
93586418,3/13/2020 21:30,3/13/2020 21:40,70501,570,49701,Third Ave & Stanwix St,1049,S 12th St & E Carson St,Customer
93586611,3/13/2020 22:03,3/13/2020 22:08,70046,305,1009,12th St & Penn Ave,1054,Smithfield St & Fourth Ave,Subscriber
93586660,3/13/2020 22:13,3/13/2020 22:18,70663,279,1056,Wood St & Sixth Ave,49701,Third Ave & Stanwix St,Subscriber
93586751,3/13/2020 22:30,3/14/2020 0:06,70273,5760,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1099,Forbes Ave & S Craig St,Customer
93586777,3/13/2020 22:35,3/14/2020 0:06,70380,5438,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1099,Forbes Ave & S Craig St,Customer
93586809,3/13/2020 22:40,3/14/2020 0:07,70066,5236,,BIKE 70066,1099,Forbes Ave & S Craig St,Customer
93587240,3/14/2020 0:30,3/14/2020 0:37,70068,460,1020,42nd & Penn Ave.,1024,S Negley Ave & Baum Blvd,Subscriber
93587589,3/14/2020 1:29,3/14/2020 1:46,70491,1014,1035,Fifth Ave & S Dithridge St,1007,Stevenson St & Forbes Ave,Subscriber
93587594,3/14/2020 1:30,3/14/2020 1:48,70131,1091,1035,Fifth Ave & S Dithridge St,1007,Stevenson St & Forbes Ave,Customer
93587999,3/14/2020 2:21,3/14/2020 2:27,70214,349,1093,S Bouquet Ave & Sennott St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
93594290,3/14/2020 6:42,3/14/2020 6:47,70608,298,49371,E Liberty Blvd & Larimer Ave,1026,Penn Ave & S Whitfield St,Subscriber
93599686,3/14/2020 8:51,3/14/2020 10:25,70061,5644,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93599800,3/14/2020 8:53,3/15/2020 9:05,70143,87115,1013,Isabella St & Federal St (PNC Park),1016,17th St & Penn Ave,Subscriber
93600016,3/14/2020 8:58,3/14/2020 9:34,70533,2163,1007,Stevenson St & Forbes Ave,49301,Centre Ave & N Craig St,Customer
93600205,3/14/2020 9:03,3/14/2020 9:05,70631,150,,BIKE 70631,,BIKE 70631,Customer
93600249,3/14/2020 9:04,3/14/2020 9:07,70565,212,49501,Penn Ave & 39th St,,BIKE 70565,Customer
93600531,3/14/2020 9:10,3/14/2020 9:19,70046,523,1054,Smithfield St & Fourth Ave,1049,S 12th St & E Carson St,Subscriber
93601216,3/14/2020 9:26,3/14/2020 9:31,70591,297,1049,S 12th St & E Carson St,1047,S 22nd St & E Carson St,Customer
93601349,3/14/2020 9:30,3/14/2020 9:34,70608,240,1026,Penn Ave & S Whitfield St,49371,E Liberty Blvd & Larimer Ave,Subscriber
93602051,3/14/2020 9:47,3/14/2020 13:24,70544,13007,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
93602087,3/14/2020 9:48,3/14/2020 9:57,70282,568,1048,S 18th St & Sidney St,1049,S 12th St & E Carson St,Subscriber
93602718,3/14/2020 10:03,3/14/2020 10:54,70618,3031,1084,Hot Metal St & Tunnel Blvd,1046,S 25th St & E Carson St,Subscriber
93603068,3/14/2020 10:11,3/14/2020 10:19,70279,464,1029,Alder St & S Highland Ave,49401,Stanton Ave & N Negley Ave,Subscriber
93603703,3/14/2020 10:26,3/14/2020 11:02,70435,2166,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
93603721,3/14/2020 10:27,3/14/2020 11:04,70026,2223,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
93603802,3/14/2020 10:29,3/14/2020 10:43,70628,820,1062,S Winebiddle St & Penn Ave,1031,Maryland Ave & Ellsworth Ave,Customer
93603864,3/14/2020 10:31,3/14/2020 10:50,70674,1173,1024,S Negley Ave & Baum Blvd,1034,Ellsworth Ave & N Neville St,Customer
93603939,3/14/2020 10:32,3/14/2020 10:36,70661,197,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Subscriber
93604096,3/14/2020 10:36,3/14/2020 10:48,70068,738,1024,S Negley Ave & Baum Blvd,1034,Ellsworth Ave & N Neville St,Subscriber
93604101,3/14/2020 10:36,3/14/2020 10:41,70214,312,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
93604242,3/14/2020 10:40,3/14/2020 10:59,70274,1169,1084,Hot Metal St & Tunnel Blvd,1049,S 12th St & E Carson St,Customer
93604255,3/14/2020 10:40,3/14/2020 11:11,70557,1865,1094,O'Hara St & Desoto St,1068,Forbes Ave & Murray Ave,Customer
93604342,3/14/2020 10:43,3/14/2020 10:51,70528,499,1038,Boulevard of the Allies & Parkview Ave,1099,Forbes Ave & S Craig St,Subscriber
93604770,3/14/2020 10:54,3/14/2020 11:04,70404,623,49441,Roup Ave & Friendship Ave,1029,Alder St & S Highland Ave,Subscriber
93604832,3/14/2020 10:55,3/14/2020 11:00,70210,286,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,Subscriber
93604864,3/14/2020 10:56,3/14/2020 11:04,70506,490,1048,S 18th St & Sidney St,1046,S 25th St & E Carson St,Subscriber
93605084,3/14/2020 11:02,3/14/2020 11:17,70608,948,49371,E Liberty Blvd & Larimer Ave,49371,E Liberty Blvd & Larimer Ave,Subscriber
93605248,3/14/2020 11:05,3/14/2020 11:09,70673,230,1059,Burns White Center at 3 Crossings,1060,Penn Ave & 29th St,Subscriber
93605357,3/14/2020 11:09,3/14/2020 11:11,70661,131,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Subscriber
93605422,3/14/2020 11:10,3/14/2020 12:37,70628,5186,1031,Maryland Ave & Ellsworth Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
93605443,3/14/2020 11:11,3/14/2020 12:38,70577,5230,1031,Maryland Ave & Ellsworth Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
93605473,3/14/2020 11:12,3/14/2020 11:19,70665,438,1024,S Negley Ave & Baum Blvd,49401,Stanton Ave & N Negley Ave,Subscriber
93605523,3/14/2020 11:13,3/14/2020 11:27,70343,848,49801,Microsoft,49611,24th St & Smallman St,Subscriber
93605594,3/14/2020 11:15,3/14/2020 11:28,70130,782,49801,Microsoft,49611,24th St & Smallman St,Subscriber
93605640,3/14/2020 11:16,3/14/2020 11:31,70437,851,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93605685,3/14/2020 11:18,3/14/2020 11:22,70619,236,1001,Forbes Ave & Market Square,1002,Third Ave & Wood St,Customer
93605841,3/14/2020 11:22,3/14/2020 11:27,70519,298,1002,Third Ave & Wood St,49641,11th St & Penn Ave,Customer
93606025,3/14/2020 11:26,3/14/2020 11:34,70661,512,1024,S Negley Ave & Baum Blvd,,BIKE 70661,Customer
93606355,3/14/2020 11:36,3/14/2020 11:41,70673,313,1060,Penn Ave & 29th St,1059,Burns White Center at 3 Crossings,Subscriber
93606461,3/14/2020 11:38,3/14/2020 11:56,70661,1051,,BIKE 70661,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
93606881,3/14/2020 11:50,3/14/2020 14:39,70523,10138,,BIKE 70523,1047,S 22nd St & E Carson St,Customer
93607096,3/14/2020 11:57,3/14/2020 12:09,70673,728,1059,Burns White Center at 3 Crossings,1059,Burns White Center at 3 Crossings,Subscriber
93607123,3/14/2020 11:57,3/14/2020 12:03,70130,373,49611,24th St & Smallman St,49601,Smallman St & 31st St,Subscriber
93607396,3/14/2020 12:05,3/14/2020 12:30,70195,1502,1061,33rd St & Penn Ave,,BIKE 70195,Customer
93607453,3/14/2020 12:06,3/14/2020 12:15,70445,537,49271,S Craig St & 5th Ave,1041,Fifth Ave & S Bouquet St,Customer
93607608,3/14/2020 12:11,3/14/2020 13:08,70662,3467,1048,S 18th St & Sidney St,1017,21st St & Penn Ave,Customer
93607629,3/14/2020 12:11,3/14/2020 13:10,70210,3539,1048,S 18th St & Sidney St,1017,21st St & Penn Ave,Customer
93607683,3/14/2020 12:12,3/14/2020 13:09,70638,3410,1048,S 18th St & Sidney St,1017,21st St & Penn Ave,Customer
93607908,3/14/2020 12:21,3/14/2020 12:35,70362,859,1045,S 27th St & Sidney St. (Southside Works),1049,S 12th St & E Carson St,Customer
93608025,3/14/2020 12:25,3/14/2020 12:33,70519,490,49641,11th St & Penn Ave,49611,24th St & Smallman St,Customer
93608193,3/14/2020 12:30,3/14/2020 12:40,70621,573,49401,Stanton Ave & N Negley Ave,1024,S Negley Ave & Baum Blvd,Subscriber
93608471,3/14/2020 12:40,3/14/2020 13:03,70620,1363,1084,Hot Metal St & Tunnel Blvd,1000,Liberty Ave & Stanwix St,Customer
93608552,3/14/2020 12:43,3/14/2020 13:37,70530,3227,1037,Frew St & Schenley Dr,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
93608598,3/14/2020 12:44,3/14/2020 12:55,70451,654,1062,S Winebiddle St & Penn Ave,49401,Stanton Ave & N Negley Ave,Customer
93608622,3/14/2020 12:45,3/14/2020 13:35,70115,3024,1037,Frew St & Schenley Dr,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
93608666,3/14/2020 12:47,3/14/2020 19:57,70384,25770,1000,Liberty Ave & Stanwix St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
93608763,3/14/2020 12:50,3/14/2020 13:28,70347,2286,1021,Taylor St & Liberty Ave,1048,S 18th St & Sidney St,Subscriber
93608786,3/14/2020 12:51,3/14/2020 13:23,70585,1930,1021,Taylor St & Liberty Ave,1048,S 18th St & Sidney St,Subscriber
93608875,3/14/2020 12:54,3/14/2020 12:57,70023,142,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93608932,3/14/2020 12:56,3/14/2020 13:14,70191,1075,1054,Smithfield St & Fourth Ave,1048,S 18th St & Sidney St,Customer
93608939,3/14/2020 12:56,3/15/2020 9:07,70204,72623,,BIKE 70204,,BIKE 70204,Customer
93608956,3/14/2020 12:57,3/14/2020 13:14,70616,1013,1054,Smithfield St & Fourth Ave,1048,S 18th St & Sidney St,Customer
93609315,3/14/2020 13:11,3/14/2020 13:50,70565,2340,49501,Penn Ave & 39th St,1049,S 12th St & E Carson St,Customer
93609466,3/14/2020 13:17,3/14/2020 13:47,70635,1800,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Customer
93609592,3/14/2020 13:21,3/14/2020 13:47,70639,1535,1033,Ivy St & Walnut St   ,1033,Ivy St & Walnut St   ,Customer
93609613,3/14/2020 13:22,3/14/2020 13:27,70311,273,1021,Taylor St & Liberty Ave,49581,Liberty Ave & 37th St,Customer
93609690,3/14/2020 13:25,3/14/2020 13:34,70579,540,49621,14th St & Penn Ave,1000,Liberty Ave & Stanwix St,Subscriber
93609811,3/14/2020 13:30,3/14/2020 13:48,70641,1072,49691,Liberty Ave & 6th St,1016,17th St & Penn Ave,Customer
93609830,3/14/2020 13:31,3/14/2020 14:13,70616,2475,1048,S 18th St & Sidney St,1019,42nd St & Butler St,Customer
93609935,3/14/2020 13:36,3/14/2020 15:49,70544,7946,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
93609954,3/14/2020 13:38,3/14/2020 13:54,70191,989,1048,S 18th St & Sidney St,49671,9th St & Penn Ave,Customer
93610230,3/14/2020 13:50,3/14/2020 14:13,70115,1383,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1024,S Negley Ave & Baum Blvd,Customer
93610243,3/14/2020 13:50,3/14/2020 14:11,70530,1206,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1024,S Negley Ave & Baum Blvd,Subscriber
93610419,3/14/2020 13:59,3/14/2020 14:20,70423,1264,1000,Liberty Ave & Stanwix St,1084,Hot Metal St & Tunnel Blvd,Customer
93610472,3/14/2020 14:01,3/14/2020 14:03,70061,101,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93610522,3/14/2020 14:03,3/14/2020 14:12,70650,533,1061,33rd St & Penn Ave,1061,33rd St & Penn Ave,Customer
93610586,3/14/2020 14:06,3/14/2020 14:24,70635,1093,1033,Ivy St & Walnut St   ,1025,Penn Ave & N Fairmount St,Customer
93610604,3/14/2020 14:06,3/14/2020 14:26,70515,1172,1033,Ivy St & Walnut St   ,1025,Penn Ave & N Fairmount St,Customer
93610612,3/14/2020 14:07,3/14/2020 14:24,70235,1029,1033,Ivy St & Walnut St   ,1025,Penn Ave & N Fairmount St,Customer
93611034,3/14/2020 14:29,3/15/2020 9:06,70024,67068,,BIKE 70024,,BIKE 70024,Customer
93611093,3/14/2020 14:32,3/14/2020 14:39,70409,441,49881,Arch St & Jacksonia St,,BIKE 70409,Customer
93611096,3/14/2020 14:32,3/14/2020 14:46,70641,842,1016,17th St & Penn Ave,49691,Liberty Ave & 6th St,Customer
93611276,3/14/2020 14:43,3/14/2020 14:50,70570,465,49671,9th St & Penn Ave,,BIKE 70570,Customer
93611288,3/14/2020 14:43,3/14/2020 15:02,70440,1131,1056,Wood St & Sixth Ave,1059,Burns White Center at 3 Crossings,Customer
93611533,3/14/2020 14:58,3/14/2020 15:08,70331,642,1054,Smithfield St & Fourth Ave,1016,17th St & Penn Ave,Subscriber
93611644,3/14/2020 15:05,3/14/2020 15:26,70569,1276,1099,Forbes Ave & S Craig St,1068,Forbes Ave & Murray Ave,Subscriber
93611740,3/14/2020 15:10,3/14/2020 15:31,70007,1233,1004,First Ave & B St (T Station),1044,Zulema St & Coltart Ave,Subscriber
93611758,3/14/2020 15:11,3/14/2020 15:27,70293,985,49271,S Craig St & 5th Ave,,BIKE 70293,Customer
93611807,3/14/2020 15:15,3/14/2020 15:34,70342,1139,1008,Centre Ave & PPG Paints Arena,1017,21st St & Penn Ave,Subscriber
93612833,3/14/2020 16:39,3/14/2020 16:49,70331,588,1016,17th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,Subscriber
93612964,3/14/2020 16:52,3/14/2020 17:10,70398,1071,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1068,Forbes Ave & Murray Ave,Customer
93612977,3/14/2020 16:54,3/15/2020 8:08,70600,54813,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
93613160,3/14/2020 17:13,3/14/2020 17:19,70430,385,49271,S Craig St & 5th Ave,1099,Forbes Ave & S Craig St,Customer
93613349,3/14/2020 17:34,3/14/2020 17:54,70293,1223,,BIKE 70293,49271,S Craig St & 5th Ave,Customer
93613610,3/14/2020 18:03,3/15/2020 8:57,70314,53649,1008,Centre Ave & PPG Paints Arena,1008,Centre Ave & PPG Paints Arena,Subscriber
93613716,3/14/2020 18:14,3/14/2020 18:32,70681,1052,49701,Third Ave & Stanwix St,1003,First Ave & Smithfield St,Subscriber
93614464,3/14/2020 19:31,3/14/2020 19:34,70213,143,1091,Semple St & Louisa St,1091,Semple St & Louisa St,Subscriber
93615018,3/14/2020 20:32,3/14/2020 20:51,70413,1137,49611,24th St & Smallman St,1056,Wood St & Sixth Ave,Customer
93615663,3/14/2020 22:01,3/14/2020 22:10,70245,552,49621,14th St & Penn Ave,1054,Smithfield St & Fourth Ave,Subscriber
93615844,3/14/2020 22:41,3/14/2020 23:07,70221,1608,1032,Walnut St & College St,,BIKE 70221,Subscriber
93615856,3/14/2020 22:43,3/14/2020 23:03,70557,1159,1068,Forbes Ave & Murray Ave,49401,Stanton Ave & N Negley Ave,Subscriber
93615895,3/14/2020 22:54,3/14/2020 23:00,70298,415,49781,Fifth Ave & Miltenberger St,1054,Smithfield St & Fourth Ave,Subscriber
93616093,3/14/2020 23:44,3/15/2020 0:06,70247,1293,1093,S Bouquet Ave & Sennott St,1099,Forbes Ave & S Craig St,Subscriber
93616208,3/15/2020 0:23,3/15/2020 0:32,70435,518,1012,North Shore Trail & Fort Duquesne Bridge,49801,Microsoft,Subscriber
93622225,3/15/2020 6:57,3/15/2020 7:04,70685,437,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Customer
93626210,3/15/2020 8:18,3/15/2020 8:53,70590,2078,49951,Butler St & 36th St,1048,S 18th St & Sidney St,Customer
93627834,3/15/2020 8:50,3/15/2020 9:09,70023,1138,49621,14th St & Penn Ave,1056,Wood St & Sixth Ave,Customer
93628521,3/15/2020 9:04,3/15/2020 9:13,70253,559,1017,21st St & Penn Ave,49601,Smallman St & 31st St,Customer
93629885,3/15/2020 9:30,3/15/2020 10:10,70603,2384,49561,Butler St & 48th St,49561,Butler St & 48th St,Customer
93630629,3/15/2020 9:44,3/15/2020 10:13,70253,1721,49601,Smallman St & 31st St,1017,21st St & Penn Ave,Customer
93631106,3/15/2020 9:54,3/15/2020 10:03,70048,535,1054,Smithfield St & Fourth Ave,1049,S 12th St & E Carson St,Subscriber
93631899,3/15/2020 10:11,3/15/2020 10:37,70542,1563,49691,Liberty Ave & 6th St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
93632413,3/15/2020 10:22,3/15/2020 10:29,70684,464,1038,Boulevard of the Allies & Parkview Ave,1099,Forbes Ave & S Craig St,Subscriber
93632473,3/15/2020 10:23,3/15/2020 10:27,70671,250,1013,Isabella St & Federal St (PNC Park),49691,Liberty Ave & 6th St,Subscriber
93632702,3/15/2020 10:28,3/15/2020 10:38,70688,611,49691,Liberty Ave & 6th St,49611,24th St & Smallman St,Subscriber
93632883,3/15/2020 10:31,3/15/2020 11:06,70665,2060,49401,Stanton Ave & N Negley Ave,,BIKE 70665,Customer
93633581,3/15/2020 10:46,3/15/2020 10:50,70293,220,49271,S Craig St & 5th Ave,,BIKE 70293,Customer
93634019,3/15/2020 10:56,3/15/2020 11:51,70491,3283,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,Customer
93634591,3/15/2020 11:08,3/15/2020 12:24,70435,4547,49801,Microsoft,49801,Microsoft,Customer
93634616,3/15/2020 11:09,3/15/2020 11:16,70108,435,49781,Fifth Ave & Miltenberger St,1056,Wood St & Sixth Ave,Subscriber
93634970,3/15/2020 11:17,3/15/2020 11:19,70655,119,,BIKE 70655,,BIKE 70655,Customer
93635275,3/15/2020 11:24,3/15/2020 12:22,70612,3483,1032,Walnut St & College St,1032,Walnut St & College St,Customer
93635301,3/15/2020 11:25,3/15/2020 12:21,70566,3413,1032,Walnut St & College St,1032,Walnut St & College St,Customer
93635397,3/15/2020 11:27,3/15/2020 11:44,70664,1043,1021,Taylor St & Liberty Ave,1024,S Negley Ave & Baum Blvd,Customer
93635502,3/15/2020 11:29,3/15/2020 13:05,70617,5736,1094,O'Hara St & Desoto St,,BIKE 70617,Customer
93636376,3/15/2020 11:52,3/15/2020 13:06,70608,4471,49371,E Liberty Blvd & Larimer Ave,49371,E Liberty Blvd & Larimer Ave,Customer
93636450,3/15/2020 11:54,3/15/2020 14:25,70633,9085,49371,E Liberty Blvd & Larimer Ave,49371,E Liberty Blvd & Larimer Ave,Customer
93636515,3/15/2020 11:56,3/16/2020 10:05,70541,79764,49371,E Liberty Blvd & Larimer Ave,49371,E Liberty Blvd & Larimer Ave,Customer
93636517,3/15/2020 11:56,3/15/2020 12:26,70234,1841,1091,Semple St & Louisa St,,BIKE 70234,Subscriber
93636532,3/15/2020 11:56,3/15/2020 12:12,70219,948,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
93636597,3/15/2020 11:58,3/15/2020 12:13,70304,875,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Customer
93636689,3/15/2020 12:01,3/15/2020 13:18,70331,4660,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Subscriber
93636697,3/15/2020 12:01,3/15/2020 13:19,70567,4701,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Subscriber
93636737,3/15/2020 12:02,3/15/2020 12:33,70214,1855,1037,Frew St & Schenley Dr,,BIKE 70214,Customer
93637033,3/15/2020 12:11,3/15/2020 13:27,70368,4547,1049,S 12th St & E Carson St,1047,S 22nd St & E Carson St,Customer
93637565,3/15/2020 12:29,3/15/2020 12:42,70234,808,,BIKE 70234,,BIKE 70234,Subscriber
93637586,3/15/2020 12:30,3/15/2020 12:38,70293,497,49271,S Craig St & 5th Ave,1041,Fifth Ave & S Bouquet St,Customer
93637758,3/15/2020 12:36,3/15/2020 12:43,70130,379,49601,Smallman St & 31st St,49601,Smallman St & 31st St,Customer
93637762,3/15/2020 12:36,3/15/2020 13:06,70667,1796,1037,Frew St & Schenley Dr,,BIKE 70667,Customer
93637777,3/15/2020 12:37,3/15/2020 13:05,70214,1710,,BIKE 70214,1037,Frew St & Schenley Dr,Customer
93637816,3/15/2020 12:38,3/15/2020 14:34,70423,7000,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
93637840,3/15/2020 12:39,3/15/2020 12:52,70202,788,1062,S Winebiddle St & Penn Ave,1033,Ivy St & Walnut St   ,Customer
93637948,3/15/2020 12:42,3/15/2020 13:53,70679,4222,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1000,Liberty Ave & Stanwix St,Customer
93637975,3/15/2020 12:43,3/15/2020 13:52,70140,4103,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),,BIKE 70140,Customer
93637983,3/15/2020 12:44,3/15/2020 12:54,70178,636,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,Customer
93638007,3/15/2020 12:44,3/15/2020 12:54,70579,564,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,Customer
93638080,3/15/2020 12:47,3/15/2020 13:07,70599,1166,1060,Penn Ave & 29th St,1015,Federal St & E North Ave,Customer
93638081,3/15/2020 12:47,3/15/2020 13:10,70512,1391,1060,Penn Ave & 29th St,1015,Federal St & E North Ave,Customer
93638095,3/15/2020 12:48,3/15/2020 13:02,70234,845,,BIKE 70234,1001,Forbes Ave & Market Square,Subscriber
93638866,3/15/2020 13:18,3/15/2020 13:25,70650,394,49621,14th St & Penn Ave,49621,14th St & Penn Ave,Customer
93638878,3/15/2020 13:19,3/15/2020 13:24,70437,273,49621,14th St & Penn Ave,49621,14th St & Penn Ave,Customer
93638923,3/15/2020 13:21,3/15/2020 13:24,70591,203,1047,S 22nd St & E Carson St,1046,S 25th St & E Carson St,Subscriber
93638979,3/15/2020 13:24,3/15/2020 13:53,70607,1772,1027,Shady Ave & Ellsworth Ave,1027,Shady Ave & Ellsworth Ave,Customer
93639077,3/15/2020 13:29,3/15/2020 13:34,70687,307,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
